Age,Gender,GPA,Daily_Reflections,Sleep_Hours,Steps_Per_Day,Mental_Health_Status,fear,anger,anticipation,trust,surprise,sadness,joy,disgust,negative,positive
0.2792099883227925,0,0.6994975222527526,Mother newspaper blue already own majority cell bill.,-0.9618294560152232,-0.5034924774806596,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,0.3146032039588538,-0.4091892385793202,2.43660072757055,1.917871679250027,0.0,0.0,0.25
1.6003928983675513,1,-1.1122684658691766,Say dream teacher decade quality size while report continue keep everything.,0.6145094503194773,3.0082505286492496,2,-0.5890062117469725,-0.40390636381368517,0.6314644077571178,1.0792361246459474,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.4
0.7196042916710454,1,-0.8784922093373153,Debate coach outside require lead decision similar brother apply number just weight thus.,-0.8304678804873313,-0.17696020835740495,2,0.21773505967472725,-0.40390636381368517,-0.2212001029061566,0.21657334233230344,0.33380731368169597,0.47171680059938687,0.07826166698154205,0.07692307692307693,0.07692307692307693,0.23076923076923078
0.2792099883227925,2,0.8358670052296726,Candidate suggest across trial cut end exactly responsibility line reach account job.,0.5488286625555316,-0.903545210925144,1,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,2.43858353920078,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.3333333333333333
-0.6015786183737133,0,1.4203076465593272,Public for price behavior for second management teach use performance discussion throughout environment short two.,0.3517862992636937,-1.842579003496988,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,0.49665866126530456,0.9706615013339954,-0.4015649447211302,0.77906548117906,0.0,0.0,0.42857142857142855
0.7196042916710454,1,-0.255088858585683,Through leader option soon mother computer sit less scene much stuff fine raise find apply.,-0.17366000284787295,0.7164401925667793,1,-0.5890062117469725,-0.40390636381368517,0.015651150055863972,0.17300451494272534,-0.4091892385793202,0.8598420207418388,0.4416414224913661,0.0,0.1111111111111111,0.3333333333333333
0.2792099883227925,1,0.30987042803298337,Choice turn organization suffer response TV race tree.,0.023382360443964478,-0.14704498494393908,2,-0.5890062117469725,0.27168584494227027,0.3117152162583899,-0.17554610417389838,1.0768038659427122,-0.4015649447211302,0.8958661168786466,0.07692307692307693,0.07692307692307693,0.15384615384615385
-1.0419729217219662,0,-1.7161904619098203,Building each music travel walk not process nor billion air education issue such expect good.,0.5488286625555316,1.7533322583386048,2,-0.5890062117469725,-0.40390636381368517,0.4005344361191475,-0.1101928630895315,1.2006366246528812,0.5444902793760965,1.0321335251948305,0.0,0.0,0.25
1.6003928983675513,2,0.6020907486978105,Season ahead common station sing single then finally speech.,-1.0931910315431144,0.8609459327843687,1,-0.5890062117469725,-0.40390636381368517,0.3117152162583899,-0.17554610417389838,0.33380731368169597,0.47171680059938687,0.8958661168786466,0.07692307692307693,0.0,0.3076923076923077
-1.4823672250702191,0,-0.4499024056955681,Since traditional listen either ok professor according important reduce PM per sure detail those end station.,-1.815679696946519,0.44010465425595047,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,1.0792361246459474,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.6
-1.0419729217219662,0,0.2709077186110063,Since area magazine play moment himself future world no quality now where friend page.,0.2204247237358025,-1.2341337815281905,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,0.739399271007239,-0.4091892385793202,-0.4015649447211302,2.8036098333052233,0.0,0.0,0.3333333333333333
1.6003928983675513,1,0.46572126572089056,Nor party dinner staff fast around radio move officer then new young.,0.023382360443964478,-0.44923944518844183,2,-0.5890062117469725,-0.40390636381368517,0.11187197157168491,-0.3225908966137241,0.798180158844831,-0.4015649447211302,0.5892644481672323,0.0,0.0,0.5
1.6003928983675513,0,-0.4888651151175451,Others note head interest hotel maybe few return person hotel study town late.,0.023382360443964478,-0.4527887089832598,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,2.43660072757055,-0.7393427829155624,0.0,0.25,0.5
-1.0419729217219662,2,0.5631280392758335,Through treat yet wish child evening usually pressure window grow fear really recently camera room.,-0.5677447294315477,0.7534539435698812,1,0.40981631477513186,0.43254113274130723,0.23558445637774028,-0.47430377770243315,0.05076100805845167,0.13903804047728507,0.77906548117906,0.047619047619047616,0.14285714285714285,0.14285714285714285
-0.1611843150254604,1,-0.7421227263603953,Care respond rule skill interesting however nature task situation keep middle long wait onto common wrong.,0.1547439359718563,-0.8107573145749023,2,0.7219483543132896,-0.40390636381368517,0.977859365214073,-0.3225908966137241,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.25,0.25
1.6003928983675513,2,0.3877958468769365,Mind themselves consumer value relate majority third federal consider attorney interest Democrat.,-1.355914182598898,-2.052999642761197,2,0.7219483543132896,0.6939309754147425,-0.7541154220707031,0.3146032039588538,-0.4091892385793202,-0.4015649447211302,0.5892644481672323,0.0,0.0,0.375
-1.0419729217219662,2,-0.7810854357823723,Within then four Republican successful prove of training they page idea age time hit.,1.5997212667786649,0.2879933487637511,1,-0.5890062117469725,0.6939309754147425,0.977859365214073,-0.3225908966137241,-0.4091892385793202,-0.4015649447211302,0.5892644481672323,0.0,0.125,0.25
1.6003928983675513,1,-1.5993023336438892,Role thousand describe spring thus describe hospital second walk ready today interest.,0.3517862992636937,1.6402628545894034,1,1.508521093949447,-0.40390636381368517,0.6314644077571178,0.05972556372982272,-0.4091892385793202,1.868967593112214,-0.7393427829155624,0.0,0.0,0.2
0.7196042916710454,0,-1.1707125300021426,Sound new employee stay just start daughter score recent western total especially pattern.,0.1547439359718563,0.41576684537719855,2,-0.5890062117469725,-0.40390636381368517,1.2252843348261837,-0.959784997186302,0.9706615013339954,-0.4015649447211302,2.2974737452736824,0.0,0.0,0.2857142857142857
-0.1611843150254604,0,0.7384602316747297,Happen statement provide begin card sit real family.,-1.2902333948349525,-0.1409605327242511,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,1.5889914051040097,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.5
0.7196042916710454,2,-0.43042105098458,Sound court yard much alone best parent focus above break.,0.08906314820791067,-0.03245446813981556,2,1.508521093949447,1.352633378951799,0.6314644077571178,-0.959784997186302,1.5226017972993218,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.2
1.6003928983675513,1,0.7189788769637416,Part almost capital special against range voice political race phone do program build debate worker although.,0.5488286625555316,0.11610757355756582,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,1.917871679250027,0.0,0.0,0.75
-1.0419729217219662,0,0.037131462079144216,Field court difference including anyone receive happen structure lay big decade challenge.,-0.43638315390365595,0.7255668708963112,2,1.508521093949447,1.352633378951799,0.6314644077571178,-0.4500297167282396,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.1,0.2
-1.4823672250702191,1,1.7320093219351431,Sing drug place avoid medical bit prove house attack like.,-0.17366000284787295,0.5623007363346839,2,2.5572847467976563,0.47436350756905693,-0.06132550715679266,-0.4500297167282396,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.2,0.2
-1.4823672250702191,1,-1.1317498205801655,Mission language upon understand life really lead later business usually administration audience mother pay especially.,0.5488286625555316,0.25047256007567525,2,-0.5890062117469725,-0.40390636381368517,0.977859365214073,-0.1101928630895315,-0.4091892385793202,0.5444902793760965,1.0321335251948305,0.0,0.08333333333333333,0.25
-1.4823672250702191,0,-0.6252345980944642,Cell seven view lawyer evening with two picture might know point foot this appear billion.,-1.1588718193070606,1.265562005393619,2,2.0329029203735516,1.79176831464317,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.25,0.25,0.0
-0.6015786183737133,0,-0.6252345980944642,Commercial chair mission surface manager call view.,-0.37070236613971036,0.42083722222693853,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.0
-0.1611843150254604,1,-0.09923802089777578,Memory purpose nearly figure drop quickly writer several sort notice laugh policy number success.,1.796763630070503,1.6777836432774793,1,-0.5890062117469725,-0.40390636381368517,0.11187197157168491,-0.3225908966137241,0.798180158844831,-0.4015649447211302,1.917871679250027,0.0,0.0,0.375
-0.6015786183737133,2,-1.7551531713317974,Strong know kitchen quality paper sit industry.,-1.2245526070710062,1.1261266420257696,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.0
-0.6015786183737133,1,0.8163856505186837,Technology here operation mission pass scientist sometimes yet church enough.,1.2713173279589358,-0.012679998425829642,2,0.5762867358621493,-0.40390636381368517,0.785417722182431,0.739399271007239,-0.4091892385793202,-0.4015649447211302,0.4416414224913661,0.0,0.0,0.2222222222222222
0.7196042916710454,0,-0.586271888672488,Decide teach family price old big item beat.,-0.30502157837576477,-0.4512675959283378,1,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,0.3146032039588538,2.0055495562689822,-0.4015649447211302,1.917871679250027,0.0,0.0,0.25
-0.1611843150254604,2,0.9332737787846148,Too page allow yard bill west building.,-0.8304678804873313,2.0874700927364693,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,1.0
-0.6015786183737133,1,1.069643261761534,Mention course want more particularly resource opportunity power TV attention minute ten military.,1.9281252055983942,0.5988074496528117,2,2.0329029203735516,-0.40390636381368517,0.977859365214073,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.5
0.2792099883227925,1,0.5826093939868217,Road city former people put resource person my.,0.023382360443964478,-0.7210116443345047,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.0
0.2792099883227925,2,0.29038907332199443,News doctor network whole and hand condition debate.,1.5997212667786649,0.3843305089088107,2,-0.5890062117469725,-0.40390636381368517,0.977859365214073,0.3146032039588538,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.5
-0.1611843150254604,2,-0.5667905339614991,Enter across policy what whose show list quickly civil get dinner never cover argue.,-1.48727575812679,-0.4228734855697939,0,-0.5890062117469725,0.8507648810188034,-0.7541154220707031,1.224880490491108,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.14285714285714285,0.2857142857142857
-1.4823672250702191,2,0.5241653298538566,Find yeah everything tough next someone tonight somebody term grow fight choice picture.,0.8115518136113147,1.1362673957252496,2,0.45975744110123723,0.47436350756905693,-0.06132550715679266,-0.4500297167282396,-0.4091892385793202,0.733701324195542,0.3235430019506734,0.0,0.2,0.2
1.1599985950192984,0,-0.4888651151175451,Sort challenge white mission response important best play some against bad sing place reveal stuff position.,1.2713173279589358,-1.0019105218100994,1,0.5149555280932482,0.5205882376418327,-0.02486288005606061,-0.15490823856830888,-0.4091892385793202,0.7934521804543141,0.3794843590488962,0.05263157894736842,0.10526315789473684,0.15789473684210525
-0.6015786183737133,0,0.29038907332199443,Budget gun trade write speech different young position yard attack too.,1.402678903486827,-0.7686731867220604,2,1.1589332096667102,1.0598767551575516,-0.17679049297577779,-0.5349889301379167,0.39572369303678057,-0.4015649447211302,0.146395371139634,0.0,0.16666666666666666,0.16666666666666666
0.2792099883227925,1,-1.8525599448867394,Mean free war young five at size military.,1.5340404790147193,0.44416095573574244,2,2.407461367819341,-0.40390636381368517,0.23558445637774028,-0.959784997186302,0.9706615013339954,-0.4015649447211302,0.77906548117906,0.0,0.14285714285714285,0.14285714285714285
1.6003928983675513,2,0.29038907332199443,Responsibility police me rate listen either way then strategy marriage interview.,-0.8304678804873313,-0.5815762809666553,1,0.9092275780361841,-0.40390636381368517,0.23558445637774028,0.49665866126530456,-0.4091892385793202,-0.4015649447211302,0.77906548117906,0.0,0.0,0.2857142857142857
-0.1611843150254604,1,-1.4044887865340046,Little candidate parent prevent week PM executive group middle ready a finish.,1.2713173279589358,-0.32450817468483834,0,2.906872631080393,-0.40390636381368517,1.5551842943089982,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.3333333333333333
0.2792099883227925,1,0.037131462079144216,Knowledge real local late section Congress edge shoulder hit.,0.9429133891392065,0.4461891064756384,1,-0.5890062117469725,0.6939309754147425,-0.7541154220707031,0.3146032039588538,-0.4091892385793202,1.01751789142471,-0.7393427829155624,0.0,0.25,0.25
-1.0419729217219662,1,0.037131462079144216,Someone player professional attorney discussion describe small.,-0.896148668251277,1.51299639566093,2,0.5762867358621493,0.571949048833806,-0.7541154220707031,0.17300451494272534,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.2222222222222222,0.3333333333333333
1.1599985950192984,2,2.1021550614439244,Base away case respond hope it direction choice deal coach go recognize born coach.,-0.8304678804873313,-1.4055125190494018,2,0.06647107128315852,-0.40390636381368517,0.11187197157168491,0.3146032039588538,0.798180158844831,0.3079764733517899,0.5892644481672323,0.0,0.0625,0.1875
-0.1611843150254604,2,-0.5667905339614991,Especially write line risk prepare white sell bag.,-0.37070236613971036,-1.7178477329933846,1,0.5762867358621493,-0.40390636381368517,1.5551842943089982,-0.39339024112178833,-0.4091892385793202,-0.4015649447211302,0.4416414224913661,0.0,0.1111111111111111,0.2222222222222222
1.1599985950192984,2,-1.8915226543087165,One next measure east seat big lot we prove call organization than.,0.2861055114997481,-0.6895753078661168,2,-0.5890062117469725,-0.40390636381368517,0.23558445637774028,0.49665866126530456,0.9706615013339954,-0.4015649447211302,0.77906548117906,0.0,0.0,0.2857142857142857
-0.6015786183737133,0,-0.41093969627359106,To and opportunity product second realize tree our explain again lot sell.,1.5997212667786649,-1.7888330088897442,2,-0.5890062117469725,0.39452079198880763,0.5055026050454977,-0.032957214535279555,0.46889759591097163,-0.4015649447211302,0.2269170215082883,0.09090909090909091,0.0,0.2727272727272727
-1.4823672250702191,2,0.6605348128307756,Performance at detail number final firm through very.,-0.17366000284787295,-0.10901715857088924,1,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.0
-1.4823672250702191,2,-0.29405156800766,Fall firm treatment character measure structure argue add rest instead air professor institution a.,1.3369981157228814,-0.7215186820194787,2,-0.5890062117469725,0.6939309754147425,-0.7541154220707031,0.9517973045314317,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.125,0.375
-1.4823672250702191,2,-0.13820073031975194,More others state game safe new rather hospital occur enter organization season land general born.,1.2056365401949902,-0.028905204344997576,2,0.16011068314460578,-0.40390636381368517,-0.25926548284648143,0.49665866126530456,0.2807361313773376,0.40933953307649273,0.77906548117906,0.0,0.0,0.2857142857142857
0.2792099883227925,1,0.017650107368155275,Remember almost along hold measure war husband hard test TV note until.,-0.5020639416676022,0.5972863365978898,2,2.906872631080393,-0.40390636381368517,-0.7541154220707031,0.739399271007239,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.3333333333333333,0.0
0.7196042916710454,2,-0.6641973075164412,Price area wrong you street part page.,-0.8304678804873313,0.6875390445232614,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,1.0,0.0
1.6003928983675513,2,-1.1122684658691766,Ever travel feel guy new civil executive reflect parent yeah training remember citizen open.,0.2204247237358025,2.0418367010888097,0,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,1.0
0.7196042916710454,0,-0.5278278245395222,Price environment part way police threat continue practice budget join measure enter black run forward.,0.8115518136113147,1.00697278605688,2,0.7219483543132896,0.14501230580052862,-0.3211217252495091,0.3146032039588538,-0.4091892385793202,0.3079764733517899,-0.7393427829155624,0.0,0.125,0.3125
-1.4823672250702191,2,0.13453823563408632,Billion wonder speak hot give at blue me magazine field ok back me born.,1.3369981157228814,-0.4294649754744559,2,-0.5890062117469725,3.987442993100025,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,5.274766399862231,-0.7393427829155624,0.0,0.0,0.0
0.7196042916710454,1,-0.9564176281812693,Rate its point water those conference perhaps capital indicate firm according last.,0.6145094503194773,1.5991928021065096,1,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.0
1.1599985950192984,0,1.2254940994494419,Better hand suggest case ask production mouth line information money far possible share each successful technology.,0.1547439359718563,-2.0621263210907292,2,-0.1330220148564466,-0.022049897995101674,0.45073660386653236,-0.07325407465054144,0.43071990745487193,0.0920290852426403,0.6470299799534407,0.0,0.043478260869565216,0.2608695652173913
1.6003928983675513,0,-0.2745702132966719,Recently bed ask heart sure various available matter same three woman member ten commercial.,0.4831478747915855,-0.04918671174395749,2,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,-0.959784997186302,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.0,0.0
-0.1611843150254604,2,0.7579415863857186,Agency system Democrat skill TV institution really still ok exactly foreign according fine see.,-1.5529565458907355,1.1884922772775712,1,-0.5890062117469725,-0.40390636381368517,-0.7541154220707031,1.5889914051040097,-0.4091892385793202,-0.4015649447211302,-0.7393427829155624,0.0,0.5,0.0
